frame,time_sec,tracker_id,class,confidence,center_x,center_y,pitch_x,pitch_y
280,11.2,313,person,0.651,583.2,208.6,67.64463,40.38101
280,11.2,322,person,0.572,415.0,247.4,55.362007,44.23464
280,11.2,463,person,0.526,374.0,213.3,52.73338,38.818134
280,11.2,26,person,0.362,399.7,237.4,54.380806,42.64762
281,11.24,404,person,0.803,557.6,240.6,65.26584,44.758957
281,11.24,442,person,0.721,347.7,241.3,50.745872,42.661617
281,11.24,403,person,0.707,569.9,293.8,65.20367,52.048557
281,11.24,440,person,0.677,615.1,237.7,69.279884,44.94896
281,11.24,322,person,0.651,414.4,248.3,55.313408,44.35547
281,11.24,313,person,0.631,583.0,208.5,67.632454,40.36389
281,11.24,463,person,0.404,373.4,212.7,52.694233,38.720974
281,11.24,26,person,0.38,399.3,237.6,54.351536,42.672222
282,11.28,404,person,0.781,557.8,240.3,65.28476,44.71865
282,11.28,403,person,0.752,568.3,293.2,65.10832,51.955788
282,11.28,442,person,0.695,348.5,241.3,50.80142,42.670025
282,11.28,322,person,0.683,414.8,247.6,55.34661,44.260815
282,11.28,313,person,0.649,583.0,208.5,67.632454,40.36389
282,11.28,440,person,0.56,612.1,237.3,69.08155,44.861107
282,11.28,479,person,0.367,363.0,227.8,51.87566,40.86068
282,11.28,26,person,0.351,398.6,238.4,54.29708,42.779995
283,11.32,404,person,0.757,558.1,238.9,65.329506,44.52367
283,11.32,403,person,0.731,566.4,293.2,64.98348,51.93717
283,11.32,322,person,0.706,414.9,246.7,55.360817,44.134624
283,11.32,313,person,0.654,583.2,208.5,67.64662,40.36606
283,11.32,442,person,0.618,349.8,240.5,50.89498,42.56865
283,11.32,440,person,0.615,609.8,236.9,68.9313,44.78049
283,11.32,26,person,0.483,397.6,237.8,54.231926,42.68312
283,11.32,480,person,0.362,747.8,96.7,83.07799,23.762075
283,11.32,479,person,0.358,365.1,224.5,52.04046,40.39622
283,11.32,346,person,0.307,300.6,204.4,47.511063,36.65545
284,11.36,404,person,0.729,558.0,237.7,65.3433,44.352413
284,11.36,403,person,0.728,565.6,292.8,64.93734,51.87787
284,11.36,322,person,0.679,415.1,246.5,55.37623,44.10841
284,11.36,440,person,0.675,607.7,237.4,68.776375,44.829308
284,11.36,313,person,0.65,583.5,208.2,67.673836,40.32444
284,11.36,442,person,0.637,350.9,240.8,50.970142,42.623375
284,11.36,26,person,0.571,396.5,237.7,54.15618,42.65713
284,11.36,479,person,0.309,366.5,222.2,52.15141,40.07017
284,11.36,480,person,0.308,746.0,98.9,82.85361,24.142447
285,11.4,322,person,0.729,414.9,246.7,55.360817,44.134624
285,11.4,403,person,0.727,564.7,293.2,64.87177,51.92051
285,11.4,404,person,0.676,557.6,237.3,65.322586,44.29141
285,11.4,440,person,0.654,606.6,235.8,68.7331,44.591152
285,11.4,442,person,0.651,350.0,241.1,50.90639,42.657047
285,11.4,26,person,0.582,395.1,237.3,54.06167,42.584736
285,11.4,313,person,0.548,583.5,208.9,67.65991,40.429085
285,11.4,479,person,0.396,365.9,222.2,52.109047,40.06372
286,11.44,403,person,0.708,564.3,294.0,64.832695,52.01941
286,11.44,404,person,0.7,557.1,237.4,65.28633,44.300385
286,11.44,442,person,0.629,351.3,241.2,50.996235,42.68508
286,11.44,322,person,0.625,414.6,247.5,55.333656,44.244606
286,11.44,26,person,0.58,394.1,238.3,53.985165,42.718243
286,11.44,440,person,0.535,602.8,238.2,68.42271,44.891266
286,11.44,313,person,0.515,583.8,208.9,67.681145,40.43233
286,11.44,479,person,0.335,365.5,223.1,52.07604,40.193066
287,11.48,404,person,0.701,557.0,237.3,65.28115,44.28513
287,11.48,403,person,0.678,561.9,294.1,64.6735,52.008755
287,11.48,322,person,0.67,414.9,248.0,55.350243,44.318333
287,11.48,440,person,0.658,599.1,238.3,68.16591,44.866795
287,11.48,442,person,0.641,352.3,241.6,51.06395,42.753048
287,11.48,26,person,0.6,392.8,237.4,53.901024,42.57491
287,11.48,313,person,0.591,584.0,209.0,67.69331,40.449432
287,11.48,479,person,0.35,366.2,222.4,52.12916,40.09666
288,11.52,322,person,0.648,414.5,249.3,55.3122,44.497456
288,11.52,442,person,0.615,353.2,241.6,51.12641,42.7625
288,11.52,403,person,0.612,559.6,293.3,64.53503,51.883385
288,11.52,313,person,0.598,584.4,208.7,67.72761,40.408943
288,11.52,404,person,0.561,556.8,238.2,65.25188,44.410835
288,11.52,440,person,0.548,598.0,237.6,68.10397,44.756313
288,11.52,26,person,0.546,392.1,237.5,53.851658,42.58195
288,11.52,479,person,0.327,365.2,223.7,52.051716,40.278816
289,11.56,322,person,0.635,415.4,246.7,55.395267,44.13983
289,11.56,403,person,0.622,558.8,292.4,64.496574,51.759663
289,11.56,440,person,0.557,596.7,237.7,68.01242,44.75689
289,11.56,404,person,0.556,556.8,239.0,65.23815,44.52426
289,11.56,313,person,0.445,584.4,208.3,67.73559,40.349148
289,11.56,442,person,0.398,354.3,240.4,51.208042,42.601597
289,11.56,26,person,0.393,391.0,238.0,53.77178,42.642406
289,11.56,479,person,0.365,364.2,222.8,51.98589,40.13458
290,11.6,322,person,0.669,416.5,245.9,55.477646,44.038036
290,11.6,440,person,0.652,596.6,237.5,68.00946,44.727535
290,11.6,403,person,0.634,558.7,291.7,64.501,51.66843
290,11.6,404,person,0.623,555.2,239.3,65.12272,44.550045
290,11.6,313,person,0.508,585.2,207.4,67.81027,40.223114
290,11.6,479,person,0.477,361.6,225.6,51.78832,40.521374
290,11.6,26,person,0.361,390.9,238.4,53.762127,42.698948
291,11.64,440,person,0.626,595.2,237.3,67.91688,44.684593
291,11.64,404,person,0.623,554.7,239.9,65.07805,44.629753
291,11.64,322,person,0.62,417.5,245.9,55.546585,44.04846
291,11.64,403,person,0.614,558.1,291.2,64.46935,51.598
291,11.64,479,person,0.555,359.7,226.7,51.64919,40.6634
291,11.64,313,person,0.46,586.5,206.2,67.9266,40.05728
291,11.64,26,person,0.454,390.0,238.0,53.702267,42.631874
292,11.68,440,person,0.674,593.3,236.3,67.805374,44.522953
292,11.68,404,person,0.649,554.1,238.3,65.063866,44.396797
292,11.68,403,person,0.644,557.2,291.5,64.4054,51.627888
292,11.68,322,person,0.594,416.4,248.2,55.451817,44.362144
292,11.68,479,person,0.49,359.4,226.6,51.628574,40.645443
292,11.68,482,person,0.488,412.9,249.0,55.204617,44.43858
292,11.68,442,person,0.41,360.6,230.1,51.69574,41.17278
292,11.68,346,person,0.401,300.7,200.4,47.522663,36.03608
292,11.68,26,person,0.322,389.1,238.4,53.637047,42.679996
293,11.72,403,person,0.691,555.3,291.4,64.28187,51.596313
293,11.72,404,person,0.675,553.2,236.5,65.03231,44.131542
293,11.72,322,person,0.642,415.4,247.7,55.387096,44.281174
293,11.72,442,person,0.612,360.2,229.1,51.672585,41.02185
293,11.72,346,person,0.598,300.9,199.1,47.538574,35.835636
293,11.72,313,person,0.573,588.9,226.7,67.687965,43.101997
293,11.72,440,person,0.481,590.9,235.4,67.65718,44.369987
294,11.76,403,person,0.715,554.9,291.5,64.25398,51.605297
294,11.76,313,person,0.703,587.9,225.6,67.63982,42.93231
294,11.76,404,person,0.674,552.3,235.4,64.988754,43.965336
294,11.76,479,person,0.604,358.2,229.3,51.531277,41.02989
294,11.76,346,person,0.574,301.1,198.6,47.55361,35.759777
294,11.76,322,person,0.573,415.4,249.4,55.373245,44.520874
294,11.76,483,person,0.486,731.6,98.2,81.752884,23.835482
294,11.76,26,person,0.354,388.0,236.9,53.57047,42.452168
295,11.8,403,person,0.763,553.7,291.8,64.17035,51.63223
295,11.8,404,person,0.716,552.1,235.3,64.97661,43.94897
295,11.8,313,person,0.659,587.5,225.8,67.60803,42.95702
295,11.8,322,person,0.637,416.2,248.9,55.43232,44.45876
295,11.8,346,person,0.534,300.9,198.4,47.53936,35.7263
295,11.8,483,person,0.524,730.2,98.7,81.62498,23.909628
295,11.8,442,person,0.378,360.5,229.6,51.69118,41.098415
296,11.84,404,person,0.759,551.2,235.2,64.91603,43.925255
296,11.84,403,person,0.756,554.1,291.4,64.20286,51.584522
296,11.84,322,person,0.643,416.0,250.5,55.4055,44.6818
296,11.84,313,person,0.588,586.9,229.4,67.49633,43.47003
296,11.84,483,person,0.549,730.2,97.7,81.66155,23.72642
296,11.84,346,person,0.454,300.7,198.6,47.52466,35.755337
297,11.88,403,person,0.762,553.5,291.6,64.16027,51.604454
297,11.88,404,person,0.719,550.7,234.6,64.891556,43.83432
297,11.88,483,person,0.618,729.0,97.4,81.57848,23.656445
297,11.88,322,person,0.615,416.4,247.1,55.46086,44.206806
297,11.88,313,person,0.552,586.7,230.8,67.45541,43.66898
297,11.88,442,person,0.463,363.9,242.1,51.86629,42.946556
297,11.88,346,person,0.394,300.7,197.8,47.525543,35.63025
298,11.92,403,person,0.723,553.2,291.6,64.14052,51.60151
298,11.92,322,person,0.651,416.2,246.7,55.45038,44.148163
298,11.92,404,person,0.562,549.8,235.0,64.8225,43.882008
298,11.92,313,person,0.544,585.2,232.5,67.31876,43.89666
298,11.92,483,person,0.5,727.7,95.9,81.53133,23.364496
298,11.92,442,person,0.403,365.5,242.3,51.9762,42.991997
298,11.92,486,person,0.39,378.0,200.7,53.097294,36.937305
298,11.92,26,person,0.336,382.4,236.8,53.181343,42.378647
298,11.92,346,person,0.331,300.6,197.4,47.51874,35.566525
299,11.96,403,person,0.717,552.7,291.8,64.10452,51.62241
299,11.96,322,person,0.71,415.6,245.6,55.41806,43.986145
299,11.96,313,person,0.514,586.9,231.0,67.465416,43.699768
299,11.96,404,person,0.475,549.7,235.2,64.81222,43.90951
299,11.96,483,person,0.46,726.3,91.4,81.58614,22.51445
299,11.96,488,person,0.456,548.5,228.6,64.84033,42.948963
299,11.96,26,person,0.435,382.3,236.7,53.175003,42.363144
299,11.96,486,person,0.402,378.0,199.9,53.10239,36.81358
300,12.0,322,person,0.738,415.1,245.6,55.38358,43.98093
300,12.0,403,person,0.723,552.1,290.8,64.08038,51.48734
300,12.0,313,person,0.636,585.8,230.3,67.40258,43.587746
300,12.0,404,person,0.51,548.8,234.3,64.76502,43.771473
300,12.0,489,person,0.49,379.3,223.6,53.046185,40.41526
300,12.0,488,person,0.463,547.8,228.7,64.7899,42.956005
300,12.0,26,person,0.39,381.4,234.9,53.12347,42.093117
301,12.04,322,person,0.75,414.9,245.5,55.3706,43.96467
301,12.04,403,person,0.743,551.4,290.6,64.03734,51.454597
301,12.04,488,person,0.577,546.9,230.0,64.705376,43.1341
301,12.04,491,person,0.543,342.6,213.4,50.496902,38.491882
301,12.04,313,person,0.486,585.3,229.8,67.377495,43.51065
301,12.04,404,person,0.466,547.9,234.3,64.70268,43.762016
301,12.04,26,person,0.365,382.0,233.3,53.175293,41.867176
301,12.04,483,person,0.33,722.8,85.9,81.51193,21.441872
301,12.04,442,person,0.314,367.0,240.9,52.087467,42.806973
302,12.08,322,person,0.754,414.9,245.4,55.371418,43.95049
302,12.08,403,person,0.72,551.0,291.2,64.00179,51.52823
302,12.08,491,person,0.636,341.8,213.8,50.43837,38.543713
302,12.08,404,person,0.598,545.9,233.9,64.570786,43.683765
302,12.08,313,person,0.425,582.8,230.4,67.192444,43.570477
302,12.08,489,person,0.421,377.6,224.1,52.923344,40.47103
302,12.08,483,person,0.352,722.0,84.4,81.50382,21.149124
302,12.08,26,person,0.347,380.4,234.1,53.058636,41.966465
303,12.12,322,person,0.753,414.8,245.4,55.36452,43.949444
303,12.12,488,person,0.732,544.2,230.6,64.507614,43.192043
303,12.12,403,person,0.713,550.9,290.6,64.00439,51.449677
303,12.12,491,person,0.659,341.4,214.3,50.407986,38.614967
303,12.12,442,person,0.495,375.1,237.9,52.666744,42.460453
303,12.12,483,person,0.412,721.2,87.0,81.34457,21.628323
303,12.12,26,person,0.356,377.9,231.5,52.899727,41.56149
304,12.16,482,person,0.731,403.2,261.1,54.449123,46.025932
305,12.2,501,person,0.769,799.7,206.3,82.98001,42.375896
305,12.2,502,person,0.746,167.2,160.6,37.511715,28.03462
305,12.2,499,person,0.733,805.0,361.7,78.67855,62.411694
305,12.2,500,person,0.721,330.0,171.2,49.73195,31.697073
305,12.2,503,person,0.702,481.1,161.7,61.0425,31.873331
305,12.2,504,person,0.7,701.7,190.4,76.52473,38.922554
305,12.2,482,person,0.678,410.7,262.6,54.947872,46.30932
305,12.2,507,person,0.515,213.1,151.7,40.928936,27.050966
306,12.24,500,person,0.827,337.2,172.2,50.26244,31.943731
306,12.24,501,person,0.811,806.1,204.8,83.48157,42.223694
306,12.24,502,person,0.779,175.1,161.3,38.114277,28.24629
306,12.24,504,person,0.747,709.8,192.7,77.03812,39.362736
306,12.24,499,person,0.689,817.0,368.4,79.237076,63.267456
306,12.24,482,person,0.687,420.2,263.6,55.584873,46.543694
306,12.24,511,person,0.667,360.4,69.0,52.607643,13.461325
306,12.24,503,person,0.626,488.5,164.9,61.545303,32.484814
306,12.24,507,person,0.475,213.0,151.7,40.92133,27.049782
307,12.28,500,person,0.846,344.2,173.7,50.774776,32.269196
307,12.28,501,person,0.808,814.0,205.5,84.01275,42.41191
307,12.28,499,person,0.756,827.6,368.8,79.87399,63.40652
307,12.28,482,person,0.754,428.1,266.0,56.09993,46.952602
307,12.28,504,person,0.728,715.9,193.3,77.45635,39.52097
307,12.28,511,person,0.718,368.6,69.4,53.27914,13.650311
307,12.28,503,person,0.674,494.3,166.3,61.953888,32.78047
307,12.28,502,person,0.66,185.1,161.8,38.872658,28.448275
307,12.28,507,person,0.642,214.5,157.4,41.065403,28.045128
308,12.32,500,person,0.827,350.8,175.6,51.254013,32.654083
308,12.32,482,person,0.726,436.6,267.1,56.665012,47.188942
308,12.32,511,person,0.708,377.7,72.6,54.00062,14.41263
308,12.32,503,person,0.699,502.1,166.8,62.523163,32.951508
308,12.32,501,person,0.692,820.5,206.8,84.4235,42.672913
308,12.32,499,person,0.67,835.3,369.4,80.32775,63.5417
308,12.32,504,person,0.644,721.4,192.0,77.887695,39.383553
308,12.32,502,person,0.62,193.2,163.5,39.49488,28.830578
308,12.32,514,person,0.602,168.7,263.3,38.428055,43.921734
308,12.32,507,person,0.601,212.8,162.4,40.96346,28.873762
309,12.36,500,person,0.835,356.9,175.8,51.70329,32.756153
309,12.36,482,person,0.762,443.4,267.2,57.123585,47.271584
309,12.36,502,person,0.757,198.6,162.3,39.89361,28.690893
309,12.36,504,person,0.722,727.5,191.6,78.335686,39.389645
309,12.36,511,person,0.658,386.5,72.3,54.723705,14.468194
309,12.36,503,person,0.644,512.6,166.7,63.301025,33.055515
309,12.36,514,person,0.631,178.4,265.5,39.107563,44.3296
309,12.36,501,person,0.626,820.7,211.4,84.27536,43.347504
309,12.36,499,person,0.413,840.3,372.1,80.55832,63.884274
310,12.4,500,person,0.798,362.8,173.9,52.149284,32.514492
310,12.4,504,person,0.787,730.4,192.0,78.5308,39.4824
310,12.4,503,person,0.726,517.6,161.8,63.753464,32.31092
310,12.4,482,person,0.7,451.0,268.1,57.627975,47.470966
310,12.4,501,person,0.685,825.6,212.4,84.58239,43.545174
310,12.4,502,person,0.652,200.1,161.8,40.003475,28.62383
310,12.4,511,person,0.57,393.6,73.9,55.289524,14.88059
310,12.4,514,person,0.516,186.9,256.7,39.63629,43.17936
311,12.44,500,person,0.809,368.2,170.8,52.567028,32.069958
311,12.44,482,person,0.75,456.5,271.0,57.969254,47.91912
311,12.44,504,person,0.746,733.1,194.8,78.63829,39.936913
311,12.44,501,person,0.719,830.6,214.8,84.84598,43.946095
311,12.44,503,person,0.71,521.3,163.4,64.00058,32.616154
311,12.44,502,person,0.683,205.0,161.0,40.367985,28.545675
311,12.44,511,person,0.663,399.9,73.4,55.809223,14.863518
311,12.44,514,person,0.495,194.3,270.8,40.224277,45.228672
312,12.48,500,person,0.807,372.0,173.2,52.833534,32.505604
312,12.48,482,person,0.776,462.4,274.1,58.33344,48.395744
312,12.48,504,person,0.744,735.7,198.1,78.72291,40.463108
312,12.48,503,person,0.697,524.1,165.5,64.1716,32.991673
312,12.48,501,person,0.631,834.6,214.7,85.1281,43.97415
312,12.48,502,person,0.538,211.0,161.6,40.823612,28.717493
312,12.48,514,person,0.478,201.8,273.1,40.746128,45.622128
312,12.48,511,person,0.378,405.0,77.5,56.18271,15.743224
313,12.52,500,person,0.819,376.1,175.4,53.12219,32.91013
313,12.52,504,person,0.776,737.1,202.0,78.70385,41.06257
313,12.52,482,person,0.775,467.6,279.7,58.62176,49.195335
313,12.52,503,person,0.708,526.3,169.5,64.26457,33.66684
313,12.52,526,person,0.675,600.7,371.3,65.91504,61.653114
313,12.52,511,person,0.644,409.6,80.6,56.523167,16.41276
313,12.52,501,person,0.619,836.4,212.3,85.33977,43.64578
313,12.52,528,person,0.559,12.8,193.8,26.455578,31.764566
313,12.52,502,person,0.466,222.2,162.7,41.672237,29.03417
313,12.52,514,person,0.461,207.0,266.8,41.069633,44.80446
314,12.56,500,person,0.854,378.6,179.9,53.276443,33.665306
314,12.56,482,person,0.787,472.6,282.4,58.92574,49.602818
314,12.56,503,person,0.763,530.7,170.3,64.57455,33.84636
314,12.56,501,person,0.707,838.8,216.1,85.37015,44.220737
314,12.56,528,person,0.675,15.4,197.0,26.7074,32.31008
314,12.56,504,person,0.675,739.8,202.4,78.88272,41.1515
314,12.56,502,person,0.592,230.9,161.8,42.32292,28.983915
314,12.56,526,person,0.537,607.2,373.8,66.27435,61.992058
314,12.56,514,person,0.473,212.4,270.1,41.45267,45.316883
314,12.56,511,person,0.38,413.4,83.1,56.80334,16.95055
315,12.6,482,person,0.792,476.7,282.9,59.193096,49.70965
315,12.6,504,person,0.782,745.1,204.5,79.19302,41.52127
315,12.6,500,person,0.768,381.2,182.8,53.447548,34.159634
315,12.6,528,person,0.718,18.1,198.7,26.937235,32.613335
315,12.6,503,person,0.68,534.1,171.4,64.80509,34.06254
315,12.6,526,person,0.6,615.3,382.9,66.622215,63.07562
315,12.6,502,person,0.588,230.6,162.5,42.303135,29.0985
315,12.6,511,person,0.58,418.0,83.4,57.171642,17.068354
315,12.6,514,person,0.562,217.6,283.8,41.86125,47.238213
315,12.6,501,person,0.538,838.8,218.1,85.298386,44.508347
316,12.64,528,person,0.842,22.3,201.7,27.29967,33.13968
316,12.64,504,person,0.83,748.8,204.3,79.46029,41.53156
316,12.64,500,person,0.805,384.1,184.1,53.65076,34.39986
316,12.64,502,person,0.759,235.1,167.0,42.65786,29.905987
316,12.64,503,person,0.748,538.5,170.5,65.14485,33.967484
316,12.64,482,person,0.744,482.9,289.4,59.53073,50.623657
316,12.64,511,person,0.646,421.3,85.3,57.415894,17.479979
316,12.64,526,person,0.605,622.9,385.2,67.04673,63.396072
316,12.64,514,person,0.564,223.1,285.6,42.23741,47.535492
316,12.64,501,person,0.448,840.5,220.4,85.33392,44.855724
317,12.68,504,person,0.808,753.4,204.7,79.772415,41.64059
317,12.68,500,person,0.794,386.4,188.1,53.790398,35.060852
317,12.68,482,person,0.787,488.8,289.9,59.91509,50.74705
317,12.68,528,person,0.779,25.3,203.7,27.554695,33.49109
317,12.68,502,person,0.751,237.6,171.6,42.860714,30.699717
317,12.68,503,person,0.718,542.7,171.0,65.44451,34.095913
317,12.68,514,person,0.515,228.0,288.8,42.576744,48.01279
317,12.68,511,person,0.387,426.2,88.0,57.778156,18.064657
317,12.68,526,person,0.387,630.7,389.2,67.45304,63.90264
318,12.72,502,person,0.816,240.7,173.1,43.09644,30.983274
318,12.72,528,person,0.783,29.1,205.6,27.865204,33.83424
318,12.72,482,person,0.783,492.2,297.1,60.054134,51.711964
318,12.72,500,person,0.762,387.8,190.3,53.87655,35.423725
318,12.72,503,person,0.751,545.7,175.1,65.58869,34.787933
318,12.72,511,person,0.707,430.2,88.2,58.097065,18.154402
318,12.72,504,person,0.691,753.6,209.1,79.64984,42.29251
318,12.72,526,person,0.534,637.3,389.9,67.840614,64.03702
318,12.72,514,person,0.51,232.8,291.6,42.906246,48.43327
319,12.76,482,person,0.84,498.4,300.4,60.421276,52.19542
319,12.76,500,person,0.766,389.7,189.3,54.02194,35.287357
319,12.76,504,person,0.745,754.2,213.4,79.55933,42.9288
319,12.76,503,person,0.738,549.6,178.4,65.81228,35.357624
319,12.76,502,person,0.724,244.1,174.4,43.35314,31.236511
319,12.76,511,person,0.661,435.5,89.9,58.500923,18.548756
319,12.76,528,person,0.658,33.3,208.0,28.212183,34.25918
319,12.76,514,person,0.525,238.2,290.8,43.264317,48.38081
319,12.76,533,person,0.455,73.0,264.3,31.8631,43.073753
319,12.76,526,person,0.452,643.9,399.2,68.07881,65.09949
320,12.8,500,person,0.857,392.1,192.0,54.176346,35.73896
320,12.8,482,person,0.815,503.5,302.6,60.728004,52.52553
320,12.8,503,person,0.778,555.7,180.0,66.226746,35.679817
320,12.8,511,person,0.758,440.1,94.1,58.8145,19.408796
320,12.8,504,person,0.729,759.2,215.3,79.850235,43.25879
320,12.8,502,person,0.671,249.0,175.3,43.719395,31.440636
320,12.8,528,person,0.67,37.5,212.6,28.594372,35.02556
320,12.8,526,person,0.522,652.5,403.1,68.52668,65.590935
320,12.8,514,person,0.52,244.8,302.2,43.7309,49.945225
320,12.8,533,person,0.397,77.1,268.8,32.202312,43.748936
321,12.84,500,person,0.862,396.7,197.4,54.468315,36.63287
321,12.84,482,person,0.82,508.9,306.3,61.03419,53.047005
321,12.84,504,person,0.76,769.1,219.0,80.42498,43.89961
321,12.84,503,person,0.752,561.8,182.1,66.63012,36.079697
321,12.84,528,person,0.746,42.9,214.7,29.018946,35.41152
321,12.84,502,person,0.732,254.6,178.1,44.140892,31.96297
321,12.84,511,person,0.73,446.5,97.5,59.278988,20.133137
321,12.84,514,person,0.602,251.5,308.1,44.184586,50.77473
321,12.84,526,person,0.469,659.8,408.1,68.87465,66.184204
321,12.84,533,person,0.376,82.6,274.4,32.647694,44.58552
322,12.88,502,person,0.841,257.5,182.2,44.363327,32.66228
322,12.88,482,person,0.827,516.2,310.2,61.45912,53.60847
322,12.88,504,person,0.784,772.2,221.7,80.55564,44.320736
322,12.88,528,person,0.773,48.1,218.9,29.460598,36.11731
322,12.88,503,person,0.76,566.0,180.5,66.96685,35.874523
322,12.88,500,person,0.75,403.3,200.1,54.92259,37.12378
322,12.88,511,person,0.707,454.5,99.6,59.88502,20.628773
322,12.88,514,person,0.555,257.9,311.9,44.61082,51.324684
322,12.88,533,person,0.512,87.5,276.2,33.00302,44.884556
322,12.88,526,person,0.48,669.6,417.3,69.292786,67.23227
323,12.92,500,person,0.887,410.2,202.3,55.400208,37.538563
323,12.92,482,person,0.839,523.2,312.9,61.877552,54.01358
323,12.92,502,person,0.803,260.7,185.3,44.604313,33.198708
323,12.92,504,person,0.787,776.1,221.1,80.84521,44.275856
323,12.92,511,person,0.744,459.4,102.7,60.228607,21.269588
323,12.92,503,person,0.732,571.4,182.6,67.31753,36.26587
323,12.92,528,person,0.712,52.6,221.4,29.822441,36.55005
323,12.92,514,person,0.536,264.3,317.4,45.0361,52.086464
323,12.92,526,person,0.462,676.6,409.1,69.85699,66.434494
323,12.92,533,person,0.442,92.0,281.6,33.37136,45.672287
324,12.96,482,person,0.819,532.0,317.6,62.382927,54.68176
324,12.96,504,person,0.813,780.7,222.9,81.10702,44.582344
324,12.96,502,person,0.799,264.6,186.9,44.892986,33.499676
324,12.96,511,person,0.77,463.6,102.2,60.567757,21.229063
324,12.96,500,person,0.765,415.7,205.9,55.763054,38.149952
324,12.96,503,person,0.721,574.0,185.9,67.43972,36.811886
324,12.96,528,person,0.665,56.5,222.7,30.121521,36.791233
324,12.96,526,person,0.646,685.6,422.3,70.14608,67.88618
324,12.96,514,person,0.535,270.2,319.7,45.42234,52.433895
324,12.96,533,person,0.343,95.6,285.5,33.658775,46.239983
325,13.0,500,person,0.871,421.9,202.5,56.237984,37.697884
325,13.0,482,person,0.824,538.4,321.3,62.743935,55.198853
325,13.0,504,person,0.731,782.5,226.4,81.12017,45.10022
325,13.0,503,person,0.72,576.4,190.0,67.53061,37.47621
325,13.0,502,person,0.715,266.3,187.5,45.018402,33.614964
325,13.0,526,person,0.595,693.3,419.1,70.65978,67.62129
325,13.0,514,person,0.591,275.3,324.6,45.7564,53.097782
325,13.0,528,person,0.582,60.0,224.7,30.401636,37.13391
325,13.0,511,person,0.485,466.8,103.3,60.804104,21.473845
325,13.0,533,person,0.371,100.4,289.2,34.022682,46.7888
326,13.04,482,person,0.795,546.0,325.3,63.175163,55.760544
326,13.04,500,person,0.764,426.8,204.5,56.57019,38.057827
326,13.04,502,person,0.753,270.2,186.8,45.303444,33.546864
326,13.04,528,person,0.739,64.1,227.5,30.73502,37.602776
326,13.04,504,person,0.736,785.3,230.5,81.18303,45.70985
326,13.04,503,person,0.656,581.8,190.3,67.91363,37.5825
326,13.04,514,person,0.609,282.1,327.6,46.19695,53.53654
326,13.04,533,person,0.456,105.5,292.5,34.400085,47.283382
326,13.04,511,person,0.419,472.4,105.0,61.219795,21.859135
327,13.08,502,person,0.783,274.3,186.5,45.60378,33.54507
327,13.08,482,person,0.758,550.4,328.3,63.41363,56.166965
327,13.08,528,person,0.748,68.5,230.7,31.093565,38.132465
327,13.08,504,person,0.738,791.4,231.1,81.58338,45.858078
327,13.08,503,person,0.712,588.0,190.7,68.35185,37.713017
327,13.08,514,person,0.643,289.3,330.4,46.660946,53.952053
327,13.08,500,person,0.602,432.6,207.1,56.959396,38.51739
327,13.08,511,person,0.468,477.5,107.7,61.578865,22.420929
327,13.08,539,person,0.425,179.9,214.2,38.866917,36.838272
327,13.08,533,person,0.424,110.0,295.0,34.727043,47.662445
328,13.12,482,person,0.803,556.1,332.8,63.71179,56.7642
328,13.12,502,person,0.788,277.0,191.5,45.804367,34.37286
328,13.12,528,person,0.788,72.1,234.7,31.404346,38.76967
328,13.12,504,person,0.763,796.7,233.0,81.88625,46.18025
328,13.12,500,person,0.722,437.1,211.6,57.23472,39.247112
328,13.12,503,person,0.69,593.5,191.4,68.73289,37.881943
328,13.12,514,person,0.666,295.6,336.3,47.062992,54.73707
328,13.12,511,person,0.532,481.7,108.6,61.894196,22.638487
328,13.12,539,person,0.382,181.9,215.5,39.019287,37.059258
328,13.12,533,person,0.338,114.6,298.1,35.065083,48.120365
329,13.16,482,person,0.808,561.9,338.0,64.003685,57.441254
329,13.16,504,person,0.789,800.0,233.7,82.08992,46.312656
329,13.16,528,person,0.789,75.8,238.3,31.714468,39.343975
329,13.16,503,person,0.736,597.5,193.3,68.97981,38.218613
329,13.16,502,person,0.735,282.2,193.9,46.184105,34.811005
329,13.16,514,person,0.726,301.2,338.7,47.419483,55.08272
329,13.16,500,person,0.695,443.1,215.4,57.62116,39.882217
329,13.16,511,person,0.632,485.1,112.9,62.09105,23.466324
329,13.16,542,person,0.558,89.1,299.7,33.382263,48.079327
329,13.16,533,person,0.435,118.9,300.2,35.371773,48.440845
330,13.2,502,person,0.797,287.5,195.1,46.569527,35.059425
330,13.2,482,person,0.768,569.9,342.6,64.44058,58.061806
330,13.2,500,person,0.752,450.1,218.4,58.084003,40.40469
330,13.2,504,person,0.73,806.7,235.2,82.49997,46.591908
330,13.2,503,person,0.722,601.1,197.9,69.13904,38.961773
330,13.2,514,person,0.674,307.8,344.4,47.83415,55.835133
330,13.2,511,person,0.59,490.9,115.6,62.499077,24.02735
330,13.2,528,person,0.567,79.9,240.4,32.030922,39.697865
330,13.2,542,person,0.462,93.5,303.4,33.71609,48.61144
330,13.2,533,person,0.381,123.9,303.7,35.73665,48.950897
330,13.2,539,person,0.322,184.4,222.5,39.2449,38.150105
331,13.24,482,person,0.837,578.6,347.4,64.91488,58.707344
331,13.24,504,person,0.746,807.5,241.8,82.33953,47.51555
331,13.24,503,person,0.734,605.8,201.8,69.39025,39.6047
