frame,time_sec,tracker_id,class,confidence,center_x,center_y
165,6.6,346,person,0.812,195.6,294.7
165,6.6,26,person,0.793,542.3,284.3
165,6.6,280,person,0.782,713.4,264.3
165,6.6,313,person,0.74,695.1,183.0
165,6.6,364,person,0.701,747.2,311.2
165,6.6,322,person,0.693,424.5,349.7
165,6.6,293,person,0.635,441.6,262.6
165,6.6,331,person,0.61,235.5,470.3
165,6.6,291,person,0.594,549.5,201.4
165,6.6,370,person,0.348,266.9,174.7
166,6.64,346,person,0.819,191.5,293.6
166,6.64,26,person,0.813,539.1,285.8
166,6.64,280,person,0.762,710.0,265.8
166,6.64,291,person,0.729,544.9,203.8
166,6.64,364,person,0.703,743.7,308.0
166,6.64,322,person,0.701,421.7,346.4
166,6.64,293,person,0.687,438.4,262.7
166,6.64,331,person,0.569,234.2,470.8
166,6.64,313,person,0.516,690.9,180.0
166,6.64,370,person,0.304,266.7,175.2
167,6.68,346,person,0.792,187.4,292.1
167,6.68,26,person,0.774,536.5,287.0
167,6.68,322,person,0.74,419.3,344.9
167,6.68,280,person,0.707,705.5,265.9
167,6.68,364,person,0.699,739.9,303.7
167,6.68,293,person,0.643,434.5,260.9
167,6.68,291,person,0.636,540.8,202.6
167,6.68,313,person,0.6,686.0,184.1
167,6.68,331,person,0.516,233.9,470.9
167,6.68,370,person,0.354,266.6,175.4
168,6.72,26,person,0.825,533.9,287.3
168,6.72,346,person,0.787,185.0,289.8
168,6.72,322,person,0.752,417.9,345.6
168,6.72,293,person,0.72,430.4,257.2
168,6.72,364,person,0.697,733.6,304.7
168,6.72,313,person,0.567,681.7,184.3
168,6.72,280,person,0.563,702.6,265.2
168,6.72,291,person,0.519,536.5,198.0
168,6.72,331,person,0.469,234.1,471.2
169,6.76,346,person,0.858,183.0,289.3
169,6.76,26,person,0.83,531.7,286.7
169,6.76,322,person,0.789,416.1,346.9
169,6.76,293,person,0.752,424.8,255.5
169,6.76,364,person,0.713,725.6,305.2
169,6.76,291,person,0.622,534.3,202.5
169,6.76,280,person,0.567,699.9,264.2
169,6.76,313,person,0.504,680.5,187.0
169,6.76,331,person,0.398,233.8,471.3
170,6.8,346,person,0.823,181.1,288.7
170,6.8,322,person,0.802,415.2,345.7
170,6.8,26,person,0.757,528.8,282.6
170,6.8,293,person,0.735,421.6,255.6
170,6.8,364,person,0.717,721.1,304.4
170,6.8,280,person,0.6,694.9,263.3
170,6.8,291,person,0.562,530.2,199.0
170,6.8,331,person,0.421,234.3,471.5
170,6.8,313,person,0.37,674.4,182.0
171,6.84,346,person,0.82,180.9,287.7
171,6.84,322,person,0.773,413.5,343.8
171,6.84,293,person,0.747,418.8,256.2
171,6.84,364,person,0.682,718.7,303.5
171,6.84,313,person,0.67,670.7,181.0
171,6.84,26,person,0.666,525.3,279.0
171,6.84,280,person,0.666,688.2,263.6
171,6.84,392,sports ball,0.594,481.1,191.8
171,6.84,291,person,0.39,526.0,199.1
171,6.84,370,person,0.353,267.5,175.3
171,6.84,331,person,0.311,234.0,471.6
172,6.88,26,person,0.785,523.2,280.0
172,6.88,346,person,0.781,180.2,287.0
172,6.88,322,person,0.761,411.9,338.8
172,6.88,293,person,0.756,415.9,255.0
172,6.88,364,person,0.716,714.8,299.5
172,6.88,280,person,0.67,684.5,263.9
172,6.88,291,person,0.559,524.0,197.7
172,6.88,313,person,0.543,666.7,180.4
172,6.88,370,person,0.383,267.0,176.0
172,6.88,392,sports ball,0.351,482.2,192.4
173,6.92,322,person,0.801,410.7,335.8
173,6.92,26,person,0.769,521.3,281.4
173,6.92,346,person,0.767,177.3,283.9
173,6.92,364,person,0.765,710.3,295.9
173,6.92,291,person,0.729,521.8,199.1
173,6.92,293,person,0.721,413.7,256.3
173,6.92,280,person,0.717,683.1,265.4
173,6.92,313,person,0.524,663.5,180.6
173,6.92,392,sports ball,0.391,483.6,192.9
174,6.96,26,person,0.812,519.5,282.6
174,6.96,322,person,0.812,409.6,334.8
174,6.96,346,person,0.771,177.1,282.6
174,6.96,280,person,0.768,681.8,265.5
174,6.96,293,person,0.732,409.4,255.0
174,6.96,313,person,0.718,660.5,182.9
174,6.96,364,person,0.705,706.7,294.5
174,6.96,291,person,0.681,517.1,200.1
175,7.0,346,person,0.824,177.0,282.4
175,7.0,26,person,0.817,519.0,282.1
175,7.0,322,person,0.796,408.9,336.4
175,7.0,293,person,0.701,407.6,254.9
175,7.0,364,person,0.7,700.5,297.3
175,7.0,291,person,0.613,513.3,201.2
175,7.0,313,person,0.605,657.5,183.9
175,7.0,280,person,0.532,679.4,266.0
176,7.04,26,person,0.834,521.1,281.5
176,7.04,346,person,0.796,177.3,281.5
176,7.04,322,person,0.776,408.2,337.4
176,7.04,313,person,0.704,654.4,182.9
176,7.04,293,person,0.703,407.3,253.8
176,7.04,291,person,0.648,512.6,201.0
176,7.04,280,person,0.587,677.2,264.3
176,7.04,364,person,0.575,697.1,297.6
177,7.08,322,person,0.789,408.3,337.2
177,7.08,346,person,0.783,179.1,281.4
177,7.08,26,person,0.731,521.1,277.8
177,7.08,293,person,0.731,406.8,253.3
177,7.08,313,person,0.728,655.3,183.5
177,7.08,291,person,0.714,510.8,201.5
177,7.08,280,person,0.665,674.7,264.8
177,7.08,364,person,0.592,696.6,298.0
178,7.12,322,person,0.786,408.8,335.7
178,7.12,26,person,0.762,520.9,276.4
178,7.12,346,person,0.752,180.0,279.2
178,7.12,293,person,0.709,406.4,253.2
178,7.12,291,person,0.673,507.6,200.6
178,7.12,280,person,0.651,672.2,264.9
178,7.12,364,person,0.646,693.9,295.7
178,7.12,313,person,0.64,651.8,184.2
179,7.16,26,person,0.763,521.6,274.6
179,7.16,346,person,0.75,181.7,278.1
179,7.16,322,person,0.731,409.5,334.2
179,7.16,313,person,0.705,647.7,184.1
179,7.16,280,person,0.691,670.0,266.0
179,7.16,293,person,0.651,406.4,253.3
179,7.16,291,person,0.641,506.7,200.1
179,7.16,364,person,0.622,689.3,292.7
179,7.16,398,person,0.405,506.5,196.6
180,7.2,346,person,0.779,183.5,278.2
180,7.2,26,person,0.759,522.1,275.9
180,7.2,322,person,0.703,410.2,333.4
180,7.2,291,person,0.689,507.8,201.5
180,7.2,313,person,0.615,646.6,185.6
180,7.2,293,person,0.605,408.4,253.8
180,7.2,280,person,0.583,670.8,267.2
180,7.2,364,person,0.468,687.3,291.4
180,7.2,399,person,0.431,684.8,289.4
181,7.24,26,person,0.776,523.0,276.2
181,7.24,346,person,0.766,185.5,277.4
181,7.24,322,person,0.721,411.3,332.8
181,7.24,291,person,0.668,506.5,203.3
181,7.24,364,person,0.645,683.1,294.7
181,7.24,313,person,0.627,644.6,186.8
181,7.24,293,person,0.615,412.4,254.5
181,7.24,280,person,0.496,669.3,267.1
182,7.28,26,person,0.767,523.5,277.2
182,7.28,346,person,0.754,188.2,276.3
182,7.28,322,person,0.727,412.8,333.3
182,7.28,364,person,0.666,680.6,295.2
182,7.28,293,person,0.605,412.8,252.4
182,7.28,313,person,0.603,643.7,185.3
182,7.28,280,person,0.59,669.6,260.3
182,7.28,291,person,0.577,504.9,203.6
183,7.32,346,person,0.794,192.1,275.6
183,7.32,26,person,0.749,524.9,277.1
183,7.32,322,person,0.745,413.6,333.1
183,7.32,313,person,0.721,644.1,187.8
183,7.32,364,person,0.652,680.6,293.5
183,7.32,293,person,0.647,412.7,251.4
183,7.32,291,person,0.604,503.3,203.8
183,7.32,280,person,0.349,668.3,264.4
184,7.36,322,person,0.75,415.9,331.7
184,7.36,313,person,0.73,643.5,185.6
184,7.36,26,person,0.717,525.7,274.8
184,7.36,364,person,0.706,677.6,291.8
184,7.36,346,person,0.698,194.8,274.2
184,7.36,293,person,0.651,412.1,250.4
184,7.36,291,person,0.629,502.9,204.4
185,7.4,322,person,0.737,416.7,330.4
185,7.4,346,person,0.723,198.2,271.9
185,7.4,26,person,0.71,526.7,271.4
185,7.4,313,person,0.69,641.8,184.5
185,7.4,293,person,0.686,412.2,250.6
185,7.4,291,person,0.65,501.8,203.6
185,7.4,364,person,0.337,673.6,289.0
186,7.44,26,person,0.764,527.8,271.3
186,7.44,313,person,0.756,638.9,185.7
186,7.44,346,person,0.727,201.1,271.7
186,7.44,322,person,0.726,418.2,326.7
186,7.44,293,person,0.678,415.6,251.5
186,7.44,364,person,0.636,674.2,289.0
186,7.44,291,person,0.567,500.4,203.7
186,7.44,404,person,0.525,668.0,289.8
186,7.44,403,person,0.377,839.6,352.2
187,7.48,26,person,0.814,529.1,272.8
187,7.48,346,person,0.736,203.5,272.0
187,7.48,322,person,0.728,419.7,325.2
187,7.48,404,person,0.677,668.1,290.7
187,7.48,313,person,0.662,636.4,187.4
187,7.48,293,person,0.648,416.8,251.0
187,7.48,291,person,0.596,498.2,206.5
187,7.48,403,person,0.465,840.7,354.2
187,7.48,406,person,0.41,842.5,351.8
188,7.52,26,person,0.801,530.5,273.3
188,7.52,322,person,0.756,421.5,326.5
188,7.52,346,person,0.749,205.4,271.6
188,7.52,404,person,0.693,666.9,288.9
188,7.52,313,person,0.66,633.3,188.7
188,7.52,293,person,0.655,417.6,251.1
188,7.52,291,person,0.634,498.1,207.9
188,7.52,403,person,0.485,841.6,354.1
189,7.56,26,person,0.838,531.4,273.7
189,7.56,291,person,0.787,496.9,208.3
189,7.56,322,person,0.781,422.5,326.9
189,7.56,346,person,0.776,207.8,270.8
189,7.56,404,person,0.667,665.3,286.9
189,7.56,313,person,0.632,632.2,188.3
189,7.56,293,person,0.592,416.9,250.4
189,7.56,403,person,0.549,840.3,355.3
190,7.6,26,person,0.819,532.0,273.0
190,7.6,346,person,0.774,211.6,271.7
190,7.6,322,person,0.75,423.7,327.4
190,7.6,291,person,0.68,495.1,208.4
190,7.6,313,person,0.678,629.9,189.1
190,7.6,364,person,0.675,663.0,289.3
190,7.6,410,person,0.596,409.6,248.5
190,7.6,293,person,0.567,413.9,249.3
190,7.6,403,person,0.389,838.3,354.6
191,7.64,26,person,0.826,533.8,269.8
191,7.64,364,person,0.793,660.3,281.8
191,7.64,346,person,0.792,213.2,270.8
191,7.64,322,person,0.718,424.2,328.9
191,7.64,293,person,0.71,411.8,251.1
191,7.64,291,person,0.643,492.8,208.0
191,7.64,313,person,0.622,627.4,189.9
191,7.64,403,person,0.595,836.1,353.0
191,7.64,404,person,0.463,662.5,276.3
192,7.68,26,person,0.822,534.4,268.4
192,7.68,322,person,0.787,424.2,325.2
192,7.68,346,person,0.782,214.1,271.1
192,7.68,291,person,0.739,489.8,210.2
192,7.68,293,person,0.684,409.2,252.4
192,7.68,404,person,0.649,657.5,277.9
192,7.68,403,person,0.648,833.8,351.6
192,7.68,313,person,0.622,623.9,191.1
192,7.68,364,person,0.566,655.5,287.8
193,7.72,291,person,0.802,487.4,211.8
193,7.72,26,person,0.801,534.5,267.8
193,7.72,322,person,0.78,424.3,324.2
193,7.72,346,person,0.748,216.0,270.7
193,7.72,293,person,0.735,408.0,252.8
193,7.72,313,person,0.626,620.3,194.6
193,7.72,364,person,0.539,651.3,289.5
193,7.72,404,person,0.347,662.3,273.5
194,7.76,291,person,0.778,485.9,213.5
194,7.76,322,person,0.777,424.2,322.8
194,7.76,403,person,0.773,826.0,351.9
194,7.76,26,person,0.746,534.1,269.1
194,7.76,346,person,0.738,216.4,269.9
194,7.76,293,person,0.707,405.3,252.7
194,7.76,313,person,0.658,618.8,194.2
194,7.76,364,person,0.447,648.6,289.0
194,7.76,404,person,0.438,660.7,270.7
195,7.8,322,person,0.76,424.5,322.7
195,7.8,26,person,0.747,533.4,270.1
195,7.8,346,person,0.737,217.9,270.2
195,7.8,291,person,0.733,484.6,215.8
195,7.8,364,person,0.699,644.3,288.5
195,7.8,313,person,0.672,614.0,195.2
195,7.8,293,person,0.599,401.4,252.0
195,7.8,403,person,0.571,826.9,352.9
196,7.84,26,person,0.757,532.9,270.8
196,7.84,346,person,0.733,219.2,269.6
196,7.84,322,person,0.729,424.3,324.8
196,7.84,313,person,0.698,611.4,196.6
196,7.84,291,person,0.69,481.8,216.3
196,7.84,293,person,0.669,395.1,251.4
196,7.84,364,person,0.658,637.1,288.2
196,7.84,403,person,0.647,824.9,355.3
196,7.84,404,person,0.614,653.7,282.8
197,7.88,346,person,0.79,221.7,268.2
197,7.88,404,person,0.756,652.1,278.6
197,7.88,26,person,0.752,532.9,270.3
197,7.88,313,person,0.718,609.8,198.5
197,7.88,403,person,0.702,821.1,355.9
197,7.88,364,person,0.696,634.3,286.7
197,7.88,322,person,0.681,423.1,326.1
197,7.88,291,person,0.652,478.7,218.0
197,7.88,293,person,0.517,393.1,252.4
198,7.92,346,person,0.822,223.2,269.0
198,7.92,404,person,0.761,651.4,276.1
198,7.92,403,person,0.76,818.2,355.4
198,7.92,26,person,0.754,532.7,268.6
198,7.92,364,person,0.711,628.9,286.6
198,7.92,313,person,0.708,609.1,199.1
198,7.92,293,person,0.672,389.0,254.7
198,7.92,322,person,0.643,423.6,326.6
198,7.92,291,person,0.545,477.3,218.2
199,7.96,346,person,0.79,224.8,269.4
199,7.96,293,person,0.729,384.2,256.9
199,7.96,26,person,0.709,532.4,268.2
199,7.96,403,person,0.66,815.7,356.2
199,7.96,322,person,0.639,422.7,325.6
199,7.96,364,person,0.639,623.8,289.0
199,7.96,404,person,0.612,650.0,276.9
199,7.96,313,person,0.578,607.9,200.2
199,7.96,291,person,0.453,476.2,219.2
200,8.0,346,person,0.753,225.8,269.7
200,8.0,403,person,0.752,813.1,356.5
200,8.0,322,person,0.703,422.2,320.5
200,8.0,364,person,0.699,622.3,288.4
200,8.0,313,person,0.698,605.7,202.1
200,8.0,26,person,0.647,530.1,268.2
200,8.0,293,person,0.614,379.0,253.6
200,8.0,404,person,0.603,648.4,276.9
200,8.0,291,person,0.553,474.8,219.6
201,8.04,403,person,0.802,808.3,353.6
201,8.04,346,person,0.766,227.7,269.9
201,8.04,313,person,0.748,603.6,203.7
201,8.04,26,person,0.681,528.4,269.7
201,8.04,293,person,0.666,376.7,256.7
201,8.04,322,person,0.663,421.8,320.4
201,8.04,404,person,0.66,646.8,276.6
201,8.04,364,person,0.605,617.6,288.7
201,8.04,291,person,0.562,473.5,220.2
201,8.04,423,sports ball,0.542,557.1,233.7
201,8.04,424,person,0.356,837.7,91.8
202,8.08,403,person,0.788,804.4,352.5
202,8.08,346,person,0.787,229.5,270.1
202,8.08,313,person,0.786,601.5,204.9
202,8.08,26,person,0.745,527.0,270.2
202,8.08,293,person,0.708,372.7,256.5
202,8.08,404,person,0.674,645.9,276.1
202,8.08,322,person,0.648,420.7,321.3
202,8.08,364,person,0.622,614.1,287.4
202,8.08,291,person,0.611,471.5,221.0
203,8.12,313,person,0.782,600.8,205.1
203,8.12,293,person,0.781,368.1,255.8
203,8.12,346,person,0.771,231.4,269.5
203,8.12,403,person,0.716,803.3,354.8
203,8.12,26,person,0.692,525.9,270.1
203,8.12,404,person,0.687,643.2,278.6
203,8.12,364,person,0.664,608.2,283.6
203,8.12,322,person,0.629,420.6,322.8
203,8.12,291,person,0.574,470.2,221.0
204,8.16,346,person,0.742,231.8,269.9
204,8.16,404,person,0.74,641.1,277.4
204,8.16,313,person,0.72,600.8,205.0
204,8.16,293,person,0.708,362.7,256.2
204,8.16,403,person,0.673,799.8,356.2
204,8.16,322,person,0.671,420.0,323.3
204,8.16,364,person,0.645,604.0,284.5
204,8.16,26,person,0.632,524.5,271.0
204,8.16,291,person,0.568,468.7,221.2
204,8.16,427,person,0.491,602.0,283.6
205,8.2,404,person,0.815,639.0,279.6
205,8.2,364,person,0.794,595.8,286.9
205,8.2,346,person,0.736,231.4,268.7
205,8.2,403,person,0.688,795.9,357.2
205,8.2,322,person,0.685,419.8,323.5
205,8.2,291,person,0.644,466.7,222.0
205,8.2,293,person,0.624,358.0,256.7
205,8.2,26,person,0.606,523.0,269.8
205,8.2,313,person,0.577,601.1,205.0
206,8.24,404,person,0.799,637.8,280.4
206,8.24,346,person,0.72,232.8,269.5
206,8.24,364,person,0.694,592.0,287.3
206,8.24,322,person,0.681,418.8,318.2
206,8.24,293,person,0.626,352.0,259.0
206,8.24,291,person,0.596,464.0,222.8
206,8.24,26,person,0.589,520.9,268.8
206,8.24,403,person,0.576,791.7,355.5
206,8.24,313,person,0.566,600.8,206.1
207,8.28,346,person,0.777,234.2,269.2
207,8.28,404,person,0.777,635.7,280.0
207,8.28,322,person,0.707,418.3,317.1
207,8.28,364,person,0.701,587.2,286.7
207,8.28,403,person,0.683,789.5,357.1
207,8.28,291,person,0.634,460.9,223.8
207,8.28,293,person,0.59,347.6,258.5
207,8.28,313,person,0.577,600.3,207.4
207,8.28,26,person,0.533,519.1,268.7
208,8.32,346,person,0.823,235.0,268.9
208,8.32,403,person,0.786,787.4,356.4
208,8.32,404,person,0.745,634.6,279.4
208,8.32,322,person,0.713,417.2,316.5
208,8.32,26,person,0.66,518.1,269.2
208,8.32,364,person,0.66,582.6,281.8
208,8.32,293,person,0.655,342.9,259.6
208,8.32,313,person,0.619,599.8,208.3
208,8.32,291,person,0.451,460.4,221.8
209,8.36,404,person,0.801,631.8,276.9
209,8.36,403,person,0.797,783.2,354.6
209,8.36,346,person,0.737,236.1,267.4
209,8.36,322,person,0.699,416.4,316.0
209,8.36,364,person,0.685,577.2,281.0
209,8.36,26,person,0.645,516.1,266.9
209,8.36,293,person,0.623,335.7,258.6
209,8.36,313,person,0.62,598.8,209.1
209,8.36,291,person,0.484,460.2,218.7
210,8.4,403,person,0.779,779.5,352.0
210,8.4,293,person,0.7,330.4,258.2
210,8.4,322,person,0.681,415.9,316.9
210,8.4,26,person,0.667,513.3,265.8
210,8.4,404,person,0.663,629.3,275.5
210,8.4,346,person,0.65,236.8,266.3
210,8.4,313,person,0.616,598.2,209.4
210,8.4,364,person,0.575,573.3,280.3
210,8.4,291,person,0.405,455.6,218.5
210,8.4,429,person,0.336,792.3,61.2
211,8.44,403,person,0.793,778.1,352.0
211,8.44,404,person,0.765,625.8,273.4
211,8.44,346,person,0.723,238.1,264.1
211,8.44,313,person,0.677,597.5,209.6
211,8.44,364,person,0.667,567.5,281.1
211,8.44,322,person,0.647,415.7,316.3
211,8.44,293,person,0.647,326.8,259.1
211,8.44,26,person,0.612,510.7,264.8
211,8.44,431,person,0.404,456.4,223.8
211,8.44,429,person,0.367,793.0,61.1
211,8.44,291,person,0.366,452.8,217.2
212,8.48,403,person,0.751,773.9,352.3
212,8.48,313,person,0.729,596.4,209.9
212,8.48,26,person,0.693,507.6,264.6
212,8.48,346,person,0.678,239.3,262.7
212,8.48,404,person,0.672,622.9,275.5
212,8.48,322,person,0.644,414.8,315.3
212,8.48,293,person,0.621,320.6,258.5
212,8.48,364,person,0.605,561.8,280.9
212,8.48,291,person,0.525,450.2,217.2
212,8.48,431,person,0.325,453.1,223.0
213,8.52,403,person,0.801,768.5,351.7
213,8.52,313,person,0.778,596.0,210.0
213,8.52,404,person,0.755,620.9,277.2
213,8.52,322,person,0.732,414.8,311.0
213,8.52,346,person,0.678,241.5,262.4
213,8.52,364,person,0.674,555.7,279.2
213,8.52,26,person,0.658,503.4,263.9
213,8.52,291,person,0.612,449.3,216.9
213,8.52,293,person,0.479,315.8,258.8
213,8.52,431,person,0.301,450.0,223.2
214,8.56,404,person,0.791,618.0,276.8
214,8.56,313,person,0.78,595.4,210.4
214,8.56,322,person,0.75,414.4,307.2
214,8.56,403,person,0.748,762.7,350.6
214,8.56,346,person,0.694,241.0,261.9
214,8.56,26,person,0.646,501.2,264.8
214,8.56,431,person,0.643,446.7,223.9
214,8.56,364,person,0.576,552.2,277.2
214,8.56,293,person,0.467,311.4,258.5
215,8.6,404,person,0.811,615.2,277.0
215,8.6,346,person,0.778,243.4,260.9
215,8.6,403,person,0.775,757.0,349.8
215,8.6,322,person,0.767,414.4,305.1
215,8.6,313,person,0.76,594.8,210.1
215,8.6,26,person,0.669,497.5,260.3
215,8.6,431,person,0.666,442.9,223.6
215,8.6,293,person,0.599,306.9,256.6
215,8.6,436,person,0.589,838.6,290.2
215,8.6,364,person,0.586,546.3,273.9
216,8.64,322,person,0.77,413.6,305.1
216,8.64,403,person,0.719,753.5,348.1
216,8.64,404,person,0.712,613.1,275.3
216,8.64,26,person,0.705,494.8,258.7
216,8.64,431,person,0.65,439.9,223.8
216,8.64,313,person,0.642,593.0,211.4
216,8.64,293,person,0.588,303.0,258.4
216,8.64,436,person,0.57,834.7,286.6
216,8.64,364,person,0.507,541.9,271.8
216,8.64,346,person,0.459,245.9,259.8
217,8.68,403,person,0.768,748.3,347.0
217,8.68,322,person,0.764,413.5,305.9
217,8.68,346,person,0.745,248.4,259.1
217,8.68,404,person,0.707,609.7,273.6
217,8.68,431,person,0.702,437.0,224.0
217,8.68,313,person,0.666,590.5,211.0
217,8.68,26,person,0.66,491.8,258.3
217,8.68,364,person,0.646,533.4,271.8
217,8.68,436,person,0.52,829.1,284.9
217,8.68,293,person,0.512,301.6,257.8
217,8.68,427,person,0.417,609.2,282.3
218,8.72,346,person,0.812,250.5,258.0
218,8.72,403,person,0.794,744.0,344.6
218,8.72,322,person,0.772,412.0,304.6
218,8.72,404,person,0.715,608.4,273.1
218,8.72,26,person,0.714,489.2,257.9
218,8.72,313,person,0.687,589.5,211.1
218,8.72,431,person,0.653,433.4,223.2
218,8.72,364,person,0.646,526.4,271.7
218,8.72,439,sports ball,0.516,565.2,247.6
218,8.72,293,person,0.516,298.7,258.3
219,8.76,346,person,0.776,252.7,257.5
219,8.76,322,person,0.753,411.9,303.5
219,8.76,404,person,0.744,605.5,272.0
219,8.76,293,person,0.726,295.6,259.1
219,8.76,364,person,0.723,521.6,270.5
219,8.76,26,person,0.721,485.1,259.5
219,8.76,403,person,0.698,738.8,342.1
219,8.76,313,person,0.688,588.9,212.6
219,8.76,431,person,0.671,431.0,224.2
219,8.76,439,sports ball,0.435,565.0,247.7
219,8.76,436,person,0.398,820.5,277.7
220,8.8,403,person,0.788,735.2,342.9
220,8.8,404,person,0.78,602.8,271.6
220,8.8,346,person,0.777,253.7,256.4
220,8.8,293,person,0.717,293.9,258.1
220,8.8,26,person,0.703,481.8,258.1
220,8.8,313,person,0.693,588.0,213.0
220,8.8,322,person,0.674,411.8,300.6
220,8.8,364,person,0.657,517.4,269.1
220,8.8,440,person,0.606,814.9,283.1
220,8.8,431,person,0.538,428.6,224.3
220,8.8,439,sports ball,0.376,565.1,247.9
221,8.84,404,person,0.803,601.0,270.7
221,8.84,346,person,0.745,254.8,254.0
221,8.84,403,person,0.71,732.4,342.2
221,8.84,322,person,0.684,411.2,297.0
221,8.84,440,person,0.678,810.9,282.4
221,8.84,26,person,0.652,479.3,257.5
221,8.84,313,person,0.625,587.5,214.0
221,8.84,293,person,0.581,291.6,255.9
221,8.84,364,person,0.563,513.3,265.8
221,8.84,431,person,0.559,426.1,225.5
221,8.84,439,sports ball,0.309,565.3,247.9
222,8.88,404,person,0.784,599.3,270.3
222,8.88,346,person,0.774,256.0,252.0
222,8.88,403,person,0.736,727.6,341.7
222,8.88,26,person,0.718,476.5,256.7
222,8.88,440,person,0.713,806.3,283.5
222,8.88,322,person,0.712,411.3,294.5
222,8.88,431,person,0.658,422.4,225.4
222,8.88,313,person,0.564,587.4,214.2
222,8.88,364,person,0.519,507.8,262.9
222,8.88,293,person,0.513,290.4,253.9
223,8.92,404,person,0.818,597.4,270.5
223,8.92,346,person,0.772,257.1,251.2
223,8.92,403,person,0.758,723.0,341.9
223,8.92,322,person,0.705,410.7,293.2
223,8.92,440,person,0.645,799.9,284.3
223,8.92,26,person,0.635,473.5,256.3
223,8.92,364,person,0.602,501.6,261.2
223,8.92,431,person,0.586,421.0,224.5
223,8.92,313,person,0.549,586.9,213.6
223,8.92,293,person,0.531,290.1,249.9
224,8.96,404,person,0.773,595.1,268.3
224,8.96,346,person,0.745,258.5,250.1
224,8.96,26,person,0.714,470.6,256.6
224,8.96,403,person,0.713,718.8,339.6
224,8.96,322,person,0.693,409.7,292.6
224,8.96,364,person,0.672,495.3,261.1
224,8.96,440,person,0.642,796.2,283.9
224,8.96,431,person,0.6,420.3,223.9
224,8.96,313,person,0.58,587.0,213.2
224,8.96,442,person,0.508,288.5,253.1
224,8.96,293,person,0.462,288.9,249.4
225,9.0,404,person,0.793,593.3,266.3
225,9.0,403,person,0.724,716.3,339.0
225,9.0,26,person,0.719,468.1,255.4
225,9.0,346,person,0.714,259.6,248.8
225,9.0,364,person,0.702,490.2,261.4
225,9.0,322,person,0.7,409.3,291.7
225,9.0,440,person,0.683,792.2,282.5
225,9.0,431,person,0.66,418.9,222.9
225,9.0,313,person,0.537,587.0,212.2
225,9.0,442,person,0.456,287.5,251.1
226,9.04,403,person,0.847,712.4,336.7
226,9.04,404,person,0.758,591.5,266.0
226,9.04,440,person,0.709,789.1,280.3
226,9.04,346,person,0.7,260.7,247.4
226,9.04,364,person,0.661,484.7,258.5
226,9.04,431,person,0.643,418.4,222.6
226,9.04,322,person,0.635,410.2,289.7
226,9.04,313,person,0.597,587.3,212.4
226,9.04,26,person,0.572,464.6,255.4
226,9.04,442,person,0.558,286.7,250.2
227,9.08,440,person,0.75,784.1,277.3
227,9.08,403,person,0.749,708.8,334.5
227,9.08,404,person,0.691,588.5,265.7
227,9.08,322,person,0.666,407.2,287.5
227,9.08,346,person,0.649,261.8,246.6
227,9.08,364,person,0.64,479.4,256.8
227,9.08,431,person,0.636,417.5,222.1
227,9.08,442,person,0.615,286.2,249.4
227,9.08,26,person,0.61,462.9,255.5
227,9.08,313,person,0.605,586.9,212.5
228,9.12,403,person,0.795,707.6,333.8
228,9.12,322,person,0.686,409.6,285.4
228,9.12,404,person,0.665,586.8,265.6
228,9.12,313,person,0.665,586.8,213.1
228,9.12,346,person,0.64,262.8,244.2
228,9.12,431,person,0.615,416.7,222.8
228,9.12,26,person,0.605,459.8,254.8
228,9.12,364,person,0.568,473.1,255.9
228,9.12,442,person,0.566,287.0,247.6
228,9.12,440,person,0.441,779.2,274.3
229,9.16,403,person,0.772,704.5,333.2
229,9.16,404,person,0.765,585.2,266.4
229,9.16,431,person,0.695,416.0,221.9
229,9.16,346,person,0.658,263.6,244.4
229,9.16,313,person,0.634,586.6,213.3
229,9.16,322,person,0.618,410.0,282.0
229,9.16,442,person,0.604,286.0,247.4
229,9.16,364,person,0.583,466.1,256.6
229,9.16,440,person,0.515,775.4,273.9
229,9.16,26,person,0.478,461.3,254.9
230,9.2,404,person,0.807,582.8,266.2
230,9.2,431,person,0.741,415.2,221.1
230,9.2,403,person,0.715,700.0,331.3
230,9.2,346,person,0.672,264.2,243.3
230,9.2,364,person,0.668,458.6,255.4
230,9.2,322,person,0.624,408.6,280.7
230,9.2,313,person,0.62,586.3,213.5
230,9.2,440,person,0.602,773.6,275.4
230,9.2,442,person,0.54,285.4,248.3
231,9.24,403,person,0.772,694.2,330.5
231,9.24,404,person,0.753,580.2,266.0
231,9.24,346,person,0.7,265.5,242.5
231,9.24,431,person,0.699,414.3,220.1
231,9.24,440,person,0.685,767.5,274.0
231,9.24,313,person,0.646,585.8,214.3
231,9.24,322,person,0.621,408.8,279.9
231,9.24,364,person,0.502,454.9,251.7
231,9.24,442,person,0.491,286.3,247.5
231,9.24,26,person,0.426,457.4,252.2
232,9.28,403,person,0.806,690.4,329.2
232,9.28,404,person,0.753,578.9,263.9
232,9.28,440,person,0.746,763.8,274.4
232,9.28,431,person,0.737,413.2,220.3
232,9.28,346,person,0.707,266.5,241.4
232,9.28,313,person,0.691,586.4,213.7
232,9.28,322,person,0.645,408.4,278.9
232,9.28,364,person,0.567,451.1,251.7
232,9.28,442,person,0.559,284.3,247.5
233,9.32,403,person,0.76,686.5,327.6
233,9.32,364,person,0.753,446.2,249.8
233,9.32,404,person,0.738,577.8,263.9
